Epoch,Train Loss,Val Loss,Train Acc,Val Acc
28,1.1504557820747823,1.1202426878341323,0.5758821275558187,0.5749512398996935
29,1.1454803779928797,1.0827868477605234,0.5807934793967049,0.5951518528838117
30,1.1431853629752453,1.0828899569842625,0.5797485109199206,0.5925048760100307
31,1.1357118086396485,1.0752760196034123,0.5818732801560487,0.5969629423237671
32,1.1213259853028321,1.0900134918485294,0.585704831237591,0.5880468096962942
33,1.1231481136717836,1.0768750001964698,0.5902330279703228,0.5920869322931178
34,1.114056374601667,1.0758568538655682,0.5931589397053189,0.5952911674561159
35,1.100925141755585,1.0748308000957514,0.5962590128531122,0.5943159654499861
36,1.094311115585662,1.0781830673361144,0.5989062663276324,0.5952911674561159
37,1.0878874775592995,1.0578007749001805,0.6083806471838099,0.6033714126497631
38,1.0777987768723107,1.059461437530799,0.6098784353338674,0.6110337141264977
39,1.0752638132127215,1.0744047160519656,0.6104009195722596,0.6014210086375035
40,1.063883671239226,1.0610809878244962,0.6140234769584451,0.6033714126497631
41,1.0615471894196482,1.0543158199380926,0.6158347556515379,0.6138200055725829
42,1.0519064124746242,1.0533047128460455,0.6191089902121286,0.604346614655893
43,1.0463765450506821,1.0459657244069007,0.6226270507506357,0.6139593201448872
44,1.0408387390351894,1.0809183698520894,0.6168448918457626,0.6067149623850655
45,1.0365809533921457,1.043219204336604,0.6259709498763454,0.6156310950125383
46,1.0261092510064,1.0439349653527041,0.6264237695496185,0.6145165784341042
47,1.023026355221079,1.0616040596269685,0.6313002891079452,0.6193925884647534
48,1.0149617170889065,1.185034708930947,0.6325890835626459,0.60490387294511
49,1.012991725452099,1.032587141445724,0.6356543244278797,0.6193925884647534
50,1.009546893801862,1.080612789615491,0.6350273433418092,0.614934522151017
51,1.0015517916686023,1.0806979403181836,0.6379184227942457,0.6161883533017554
52,0.9984033555871596,1.0901950142431365,0.6380229196419241,0.6253831150738367
53,0.9897991230062787,1.0313762676443714,0.6445365564805462,0.6266369462245751
54,0.9837425326902555,1.1753087815204282,0.6452680344142951,0.6189746447478406
55,0.9825696800412573,1.3149695930741148,0.6449545438712598,0.6004458066313736
56,0.9648248742715894,1.2000247493784517,0.6546030861402348,0.6054611312343271
57,0.9681853589407249,1.0294334404751293,0.6544637570099968,0.6245472276400111
58,0.9615933890628283,1.017835646751596,0.6538367759239263,0.6277514628030092
59,0.9550440473144765,1.046931760265328,0.6583998049392177,0.616049038729451
60,0.9658658887848549,1.1094095075548625,0.6541502664669616,0.6192532738924491
61,0.9329391402454429,1.108006435589562,0.6651921000383155,0.6264976316522708
62,0.9435287791042275,1.0812861862486614,0.6628235048242711,0.625522429646141
63,0.930239483788817,1.3622345156420048,0.6671775401442056,0.62287545277236
64,0.931525887636089,1.6131454428247194,0.6699292904664043,0.6191139593201449
65,0.9267416680921751,1.0504715788885453,0.671078755790867,0.6273335190860964
66,0.9127744743252864,1.0478354066875837,0.6780452123027622,0.6404290888826971
67,0.9153918092546357,1.075176073366855,0.6767215855655021,0.6302591251044859
68,0.906880613605292,1.2407793079923946,0.6778710508899648,0.6199498467539705
69,0.9139754843911089,1.1008184437364141,0.6760597721968721,0.6285873502368348
70,0.8977562796604667,1.0570082368789644,0.6830610609913268,0.6322095291167457
71,0.8903613633266066,1.5969123135845618,0.6895050332648298,0.6263583170799666
72,0.8822611688073299,2.0792339018697463,0.6899578529381031,0.6104764558372806
73,0.8828898379148548,1.0908621341106222,0.687902748267094,0.6302591251044859
74,0.8771686974674214,1.2654250260683104,0.6925354418475043,0.6251044859292282
75,0.8747530070021956,1.0969105309626308,0.6966456511895225,0.6347171914182224
76,0.8797018757105538,1.3542957582857402,0.6928489323905396,0.6230147673446642
77,0.8721784942578472,1.1318224677131543,0.6930230938033369,0.6382000557258289
78,0.8665922831027952,1.2208230461269816,0.6954265212999408,0.6285873502368348
79,0.8588904170272742,1.0565401321662826,0.7020794872688008,0.63137364168292
80,0.8487042749575586,1.5279658062960164,0.7013480093350517,0.6312343271106158
